Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218700508	Aureil	0	0	1041	200080307	SMAEP Vienne Briance Gorre	104335	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218701902	Boisseuil	0	0	3057	258700210	SM de l'aéroport de Limoges - Bellegarde	209926	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218702009	Bonnac-la-Côte	0	0	1678	258728526	SI d'études et de programmation de l'agglomération de Limoges	266394	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218703809	Chaptelat	0	0	2112	200024743	Syndicat d'aménagement du bassin de la Vienne	309047	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218704807	Condat-sur-Vienne	0	0	5226	258708585	Syndicat Energies Haute-Vienne	378418	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218705002	Couzeix	0	0	9965	200010387	Etablissement public Territorial du bassin de la Vienne	697636	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218706307	Eyjeaux	0	0	1339	200081735	Nouvelle-Aquitaine Mobilités	3724387	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218706505	Feytiat	0	0	6147	200087708	SIAEP des Allois	5676	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218707503	Isle	0	0	7984	200007227	Syndicat de transport d'eau potable de l'Ouest de Limoges	251523	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
75 - Nouvelle Aquitaine	87 - Haute-Vienne	2 - Limoges	218708501 - Limoges	248719312	CU Limoges Métropole	CU	0	0	2002-11-22	2002-11-22	RDC		20	209926	54	FPU	0	0	0	Redevance d'assainissement	1	 	M.	Guillaume	GUERIN		19 Rue Bernard Palissy		87000 LIMOGES	05 55 45 79 00	    			19 rue Bernard PALISSY			87000 Limoges	05 55 45 79 00	    	Commune	218711307	Le Palais-sur-Vienne	0	0	6016	254502008	Etablissement public Loire	4483806	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	
