Région siège	Département siège	Arrondissement siège	Commune siège	N° SIREN	Nom du groupement	Nature juridique	Syndicat à la carte	Groupement interdépartemental	Date de création	Date d'effet	Mode de répartition des sièges	Autre mode de répartition des sièges	Nombre de membres	Population	Nombre de compétences exercées	Mode de financement	DGF Bonifiée	DSC	REOM	Autre redevance	TEOM	Autre taxe	Civilité Président	Prénom Président	Nom Président	Adresse du siège_1	Adresse du siège_2	Adresse du siège_3	Code postal du siège Ville du siège	Téléphone du siège	Fax du siège	Courriel du siège	Site internet	Adresse annexe_1	Adresse annexe_2	Adresse annexe_3	Code postal annexe Ville annexe	Téléphone annexe	Fax annexe	Type	Siren membre	Nom membre	Représentation-substitution	Compétence conservée	Population membre	Adhésion siren 	Adhésion nom 	Adhésion population 	C1004	C1010	C1015	C1020	C1025	C1030	C1502	C1505	C1507	C1510	C1515	C1520	C1525	C1528	C1529	C1530	C1531	C1532	C1533	C1534	C1535	C1540	C1545	C1550	C1555	C1560	C2005	C2010	C2015	C2510	C2515	C2520	C2521	C2525	C2526	C3005	C3010	C3015	C3020	C3025	C3210	C3220	C3505	C3510	C3515	C4005	C4006	C4007	C4008	C4010	C4015	C4016	C4017	C4020	C4025	C4505	C4510	C4515	C4520	C4525	C4530	C4531	C4532	C4535	C4540	C4545	C4550	C4555	C4560	C5005	C5010	C5015	C5210	C5220	C5505	C5510	C5515	C5520	C5525	C5530	C5535	C5540	C5545	C5550	C5555	C7005	C7010	C7012	C7015	C7020	C7025	C7030	C9905	C9910	C9915	C9920	C9922	C9923	C9924	C9925	C9930	C9935	C9940	C9950	C9999	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400022	Agonac			1819	200060697	SM du Pays de l'Isle en Périgord	153809	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400105	Annesse-et-Beaulieu			1490	200089654	SMO de logement social de la Dordogne	252489	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400113	Antonne-et-Trigonant			1276	252405329	SM départemental pour la gestion et le traitement des déchets ménagers et assimilés	394003	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	200065159	Bassillac et Auberoche			4446	200094928	SMAEP de Tocane-Saint-Apre	6417	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	200065357	Boulazac Isle Manoire			11044	200081735	Nouvelle-Aquitaine Mobilités	3724387	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400618	Bourrou			133	200082048	SMO de défense des forêts contre les incendies du département de la Dordogne	304056	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400949	Chalagnac			450	200095784	SIAEP des Deux Rivières	9680	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212400980	Champcevinel			3098	200043362	SM du bassin de l'Isle	172407	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212401020	Chancelade			4518	252403829	SM Air-Dordogne	169766	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
75 - Nouvelle Aquitaine	24 - Dordogne	3 - Périgueux	212403224 - Périgueux	200040392	CA Le Grand Périgueux	CA	0	0	2014-01-01	2014-01-01	RDC		43	107330	46	FPU	0	0	0		0		M.	Jacques	AUZOU	255 rue Martha Desrumaux			24000 PERIGUEUX	    	    						 	    	    	Commune	212401152	Château-l'Évêque			2184	200094811	Eau Coeur du Périgord	129712	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	
